log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country,timestamp_clean,hostname_clean,src_ip_clean,is_src_ip_valid,is_src_ip_tampered,dst_ip_clean,is_dst_ip_valid,is_dst_ip_tampered,is_ip_tampered,src_port_clean,dst_port_clean,is_port_anomalous,protocol_clean,action_clean,bytes_sent_clean,bytes_received_clean,total_bytes,session_id_clean,threat_flag_clean,rule_name_clean,geo_country_clean
FW000011080,,LPT-10437.corp.local,192.168.21.72,161.166.244.132,445.0,74328.0,17,deny,"3,880,578",599407,SID678790,0,block_tor_exit,India,,LPT-10437,192.168.21.72,True,False,161.166.244.132,True,False,False,445,-1,True,UDP,DENY,3880578,599407,4479985,SID678790,False,BLOCK_TOR_EXIT,India
FW000003620,08-27-2026 02:27:29 PM,lpt-11324,107-132.111.172,10.190.96,22.0,1433.0,TCP,PERMIT,39.82 MB,9514495,,False,ALLOW_WEB,China,2026-08-27 14:27:29,LPT-11324,107-132.111.172,False,True,10.190.96,False,True,True,22,1433,False,TCP,ALLOW,0,9514495,9514495,UNKNOWN_SESSION,False,ALLOW_WEB,China
FW000028362,1788013143,VDR-11578,UNKNOWN,21.254.30.37.0,53.0,1433.0,6,pass,-17411676,45010058,SID830799,False,allow_office_apps,RU,2026-08-29 14:19:03,VDR-11578,0.0.0.0,False,True,21.254.30.37.0,False,True,True,53,1433,False,TCP,ALLOW,0,45010058,45010058,SID830799,False,ALLOW_OFFICE_APPS,Ru
FW000007426,1785619807,vdr-11566,63.99.108.169,22.51.184.231,445.0,3306.0,6,PERMIT,37812423,,SID986228,False,,India,2026-08-01 21:30:07,VDR-11566,63.99.108.169,True,False,22.51.184.231,True,False,False,445,3306,False,TCP,ALLOW,37812423,0,37812423,SID986228,False,UNKNOWN,India
FW000005988,09-01-2026 06:44:58 AM,lpt-12228,999.999.999.999,10.131.159,,3389.0,1,PASS,34653350,44611296,SID768323,False,block_tor_exit,RU,2026-01-09 06:44:58,LPT-12228,999.999.999.999,False,True,10.131.159,False,True,True,-1,3389,True,ICMP,ALLOW,34653350,44611296,79264646,SID768323,False,BLOCK_TOR_EXIT,Ru
FW000012020,05/09/2026 13:25,VDR_12113,192.168.15.95,199.23.164.236,,3306.0,UDP/17,pass,20.77 MB,4683659,,0,MONITOR_DB_ACCESS,United States,2026-09-05 13:25:00,VDR-12113,192.168.15.95,True,False,199.23.164.236,True,False,False,-1,3306,True,UDP,ALLOW,0,4683659,4683659,UNKNOWN_SESSION,False,MONITOR_DB_ACCESS,United States
FW000027657,2026-08-20T16:46:09,WS-11682,999.999.999.999,172.16.63.98,53.0,25.0,TCP/6,pass,45428.98 KB,17.2 MB,SID343453,False,,CN,2026-08-20 16:46:09,WS-11682,999.999.999.999,False,True,172.16.63.98,True,False,True,53,25,False,TCP,ALLOW,0,0,0,SID343453,False,UNKNOWN,Cn
FW000011996,28/08/2026 04:04,LPT-12043,10.160.128,47.167.133.,-4.0,80.0,TCP/6,permit,46907163,92.67 KB,,False,ALLOW_WEB,India,2026-08-28 04:04:00,LPT-12043,10.160.128,False,True,47.167.133.,False,True,True,-1,80,True,TCP,ALLOW,46907163,0,46907163,UNKNOWN_SESSION,False,ALLOW_WEB,India
FW000008918,1788342586,VDR-12017,999.999.999.999,95.12.223.189,-2.0,53.0,UDP/17,Allow,,"12,230,967",SID896094,N,UNKNOWN,CN,2026-09-02 09:49:46,VDR-12017,999.999.999.999,False,True,95.12.223.189,True,False,True,-1,53,True,UDP,ALLOW,0,12230967,12230967,SID896094,False,UNKNOWN,Cn
FW000026241,08-12-2026 05:21:41 PM,LPT-12377,172.16.41.228,10.251.54,135.0,53.0,UDP/17,PASS,4081725,,SID782327,False,DENY_TELNET,Russia,2026-12-08 17:21:41,LPT-12377,172.16.41.228,True,False,10.251.54,False,True,True,135,53,False,UDP,ALLOW,4081725,0,4081725,SID782327,False,DENY_TELNET,Russia
FW000007181,10/08/2026 01:45,VDR-10977,UNKNOWN,10.74.194,25.0,443.0,TCP/6,PASS,30603.47 KB,21764967,SID541486,False,DENY_TELNET,United States,2026-08-10 01:45:00,VDR-10977,0.0.0.0,False,True,10.74.194,False,True,True,25,443,False,TCP,ALLOW,0,21764967,21764967,SID541486,False,DENY_TELNET,United States
FW000023124,2026-08-21T23:37:00,WS-11435,10.171.243,153-255.125.207,25.0,443.0,6,permit,44159.21 KB,4.06 MB,,False,UNKNOWN,Russia,2026-08-21 23:37:00,WS-11435,10.171.243,False,True,153-255.125.207,False,True,True,25,443,False,TCP,ALLOW,0,0,0,UNKNOWN_SESSION,False,UNKNOWN,Russia
FW000022930,,WS-10268,172-16.204.95,10.49.107,88553.0,22.0,6,PASS,23232866,46824970,,False,allow_office_apps,China,,WS-10268,172-16.204.95,False,True,10.49.107,False,True,True,-1,22,True,TCP,ALLOW,23232866,46824970,70057836,UNKNOWN_SESSION,False,ALLOW_OFFICE_APPS,China
FW000001977,09-04-2026 08:49:18 PM,VDR-10902,50.64.78.147,179.96.60.206,68613.0,135.0,17,drop,47336715,36620133,SID162719,False,ALLOW_WEB,,2026-04-09 20:49:18,VDR-10902,50.64.78.147,True,False,179.96.60.206,True,False,False,-1,135,True,UDP,DENY,47336715,36620133,83956848,SID162719,False,ALLOW_WEB,Unknown
FW000012986,22/08/2026,VDR-10340,10.136.206,,135.0,445.0,TCP,PERMIT,"26,558,487",40204373,SID411660,no,UNKNOWN,,2026-08-22 00:00:00,VDR-10340,10.136.206,False,True,0.0.0.0,False,True,True,135,445,False,TCP,ALLOW,26558487,40204373,66762860,SID411660,False,UNKNOWN,Unknown
FW000009635,02/09/2026 04:00,WS-12393,192.168.62.241,192.168.183.97,80.0,,TCP/6,PERMIT,"45,161,815",19920050,SID580807,False,allow_office_apps,US,2026-09-02 04:00:00,WS-12393,192.168.62.241,True,False,192.168.183.97,True,False,False,80,-1,True,TCP,ALLOW,45161815,19920050,65081865,SID580807,False,ALLOW_OFFICE_APPS,Us
FW000015768,21-Aug-2026 23:57:54,WS-11760,10.104.111,100-108.223.76,1433.0,3306.0,UDP,ALLOW,16875689,40237.13 KB,,False,ALLOW_INTERNAL_DNS,United States,2026-08-21 23:57:54,WS-11760,10.104.111,False,True,100-108.223.76,False,True,True,1433,3306,False,UDP,ALLOW,16875689,0,16875689,UNKNOWN_SESSION,False,ALLOW_INTERNAL_DNS,United States
FW000015539,26-Aug-2026 00:38:12,WS-10509,999.999.999.999,UNKNOWN,443.0,445.0,tcp,permit,49087360,19812993,SID-236391,False,BLOCK_EXTERNAL_RDP,RU,2026-08-26 00:38:12,WS-10509,999.999.999.999,False,True,0.0.0.0,False,True,True,443,445,False,TCP,ALLOW,49087360,19812993,68900353,SID-236391,False,BLOCK_EXTERNAL_RDP,Ru
FW000025791,2026-08-31T22:56:06,LPT-11541,192.168.164.88,10.207.22,25.0,445.0,6,ALLOW,13896630,26547.8 KB,SID908568,0,,United States,2026-08-31 22:56:06,LPT-11541,192.168.164.88,True,False,10.207.22,False,True,True,25,445,False,TCP,ALLOW,13896630,0,13896630,SID908568,False,UNKNOWN,United States
FW000002310,,LPT-11607,221.17.173.82,63.227.163.59,8080.0,53.0,tcp,ALLOW,"29,941,843",38269785,SID-209821,0,block_tor_exit,China,,LPT-11607,221.17.173.82,True,False,63.227.163.59,True,False,False,8080,53,False,TCP,ALLOW,29941843,38269785,68211628,SID-209821,False,BLOCK_TOR_EXIT,China
FW000003550,08-27-2026 09:52:18 AM,VDR-10031,10.27.180,,8080.0,-3.0,6,pass,17803467,10137940,SID860919,False,UNKNOWN,unknown,2026-08-27 09:52:18,VDR-10031,10.27.180,False,True,0.0.0.0,False,True,True,8080,-1,True,TCP,ALLOW,17803467,10137940,27941407,SID860919,False,UNKNOWN,Unknown
FW000001767,2026-09-06T11:52:06,WS-10629,10-193.73,192.168.69.59,,-1.0,ping,Allow,9029891,11.15 MB,SID-138315,False,BLOCK_EXTERNAL_RDP,Russia,2026-09-06 11:52:06,WS-10629,10-193.73,False,True,192.168.69.59,True,False,True,-1,-1,True,PING,ALLOW,9029891,0,9029891,SID-138315,False,BLOCK_EXTERNAL_RDP,Russia
FW000007151,08-08-2026 07:45:51 AM,WS-12715,10.111.198,16.224.121.88,3306.0,3306.0,6,PASS,22121997,9408165,SID-720141,False,,unknown,2026-08-08 07:45:51,WS-12715,10.111.198,False,True,16.224.121.88,True,False,True,3306,3306,False,TCP,ALLOW,22121997,9408165,31530162,SID-720141,False,UNKNOWN,Unknown
FW000020894,08-13-2026 01:32:11 PM,ws-10826,10.98.94,,25.0,,ICMP,PERMIT,"33,495,121","9,778,107",SID388276,N,UNKNOWN,ind,2026-08-13 13:32:11,WS-10826,10.98.94,False,True,0.0.0.0,False,True,True,25,-1,True,ICMP,ALLOW,33495121,9778107,43273228,SID388276,False,UNKNOWN,Ind
FW000004963,08-25-2026 08:23:10 AM,WS-11967,172.16.165.191,103.118.121.236,25.0,25.0,TCP/6,pass,"29,723,969",1547382,SID563444,no,BLOCK_EXTERNAL_RDP,US,2026-08-25 08:23:10,WS-11967,172.16.165.191,True,False,103.118.121.236,True,False,False,25,25,False,TCP,ALLOW,29723969,1547382,31271351,SID563444,False,BLOCK_EXTERNAL_RDP,Us
FW000024391,2026-08-01 13:48:29,WS-11447,172-16.48.164,172.16.3.,80.0,8443.0,tcp,PASS,44067389,16403108,SID487297,False,MONITOR_DB_ACCESS,India,2026-08-01 13:48:29,WS-11447,172-16.48.164,False,True,172.16.3.,False,True,True,80,8443,False,TCP,ALLOW,44067389,16403108,60470497,SID487297,False,MONITOR_DB_ACCESS,India
FW000025875,02/08/2026 09:11,VDR-12464.corp.local,192.168.76.224,999.999.999.999,22.0,,TCP,pass,26299975,18769518,SID554429,no,block_tor_exit,United States,2026-08-02 09:11:00,VDR-12464,192.168.76.224,True,False,999.999.999.999,False,True,True,22,-1,True,TCP,ALLOW,26299975,18769518,45069493,SID554429,False,BLOCK_TOR_EXIT,United States
FW000009681,1787727075,WS_10082,172.16.219.,51.109.166.17.0,443.0,443.0,ping,PERMIT,,1837694,SID839304,False,DENY_TELNET,RU,2026-08-26 06:51:15,WS-10082,172.16.219.,False,True,51.109.166.17.0,False,True,True,443,443,False,PING,ALLOW,0,1837694,1837694,SID839304,False,DENY_TELNET,Ru
FW000004908,2026/08/10,vdr-10992,10.232.244.,192.168.163.89,8080.0,8443.0,TCP/6,ALLOW,"45,948,219",28407594,SID-628794,N,block_tor_exit,unknown,2026-08-10 00:00:00,VDR-10992,10.232.244.,False,True,192.168.163.89,True,False,True,8080,8443,False,TCP,ALLOW,45948219,28407594,74355813,SID-628794,False,BLOCK_TOR_EXIT,Unknown
FW000025126,2026-08-19T05:38:24,WS-10817.corp.local,192.168.58.185,172.16.51.175,8080.0,,6,Allow,16728689,"11,340,331",SID452369,False,ALLOW_INTERNAL_DNS,,2026-08-19 05:38:24,WS-10817,192.168.58.185,True,False,172.16.51.175,True,False,False,8080,-1,True,TCP,ALLOW,16728689,11340331,28069020,SID452369,False,ALLOW_INTERNAL_DNS,Unknown
FW000027453,07/09/2026 17:12,WS-11009,10.161.191,97.246.241.167,25.0,1433.0,6,pass,26346472,8976930,SID559432,False,,China,2026-09-07 17:12:00,WS-11009,10.161.191,False,True,97.246.241.167,True,False,True,25,1433,False,TCP,ALLOW,26346472,8976930,35323402,SID559432,False,UNKNOWN,China
FW000005165,,VDR-11773,,172.16.99.173,0.0,53.0,6,Allow,"4,868,886",,,False,DENY_TELNET,unknown,,VDR-11773,0.0.0.0,False,True,172.16.99.173,True,False,True,0,53,False,TCP,ALLOW,4868886,0,4868886,UNKNOWN_SESSION,False,DENY_TELNET,Unknown
FW000021271,01-Aug-2026 09:34:34,WS-11957,158.114.205.176,92.83.11.72,22.0,53.0,UDP,permit,39035579,,SID528492,False,allow_office_apps,IN,2026-08-01 09:34:34,WS-11957,158.114.205.176,True,False,92.83.11.72,True,False,False,22,53,False,UDP,ALLOW,39035579,0,39035579,SID528492,False,ALLOW_OFFICE_APPS,In
FW000016853,22/08/2026,WS-10023.corp.local,999.999.999.999,18.118.171.158.0,22.0,3389.0,tcp,BLOCK,13269831,"25,233,730",,False,block_tor_exit,CN,2026-08-22 00:00:00,WS-10023,999.999.999.999,False,True,18.118.171.158.0,False,True,True,22,3389,False,TCP,DENY,13269831,25233730,38503561,UNKNOWN_SESSION,False,BLOCK_TOR_EXIT,Cn
FW000028538,2026-08-12 12:05:37,WS-10836,82.225.113.249,172.16.151.76,3306.0,3306.0,tcp,PASS,31721645,33853896,SID898571,False,ALLOW_WEB,RU,2026-08-12 12:05:37,WS-10836,82.225.113.249,True,False,172.16.151.76,True,False,False,3306,3306,False,TCP,ALLOW,31721645,33853896,65575541,SID898571,False,ALLOW_WEB,Ru
FW000019075,15/08/2026,LPT-12389,172.16.160.67,221.124.220.20,3306.0,8443.0,UDP/17,pass,22477.82 KB,19379505,SID685307,False,BLOCK_EXTERNAL_RDP,India,2026-08-15 00:00:00,LPT-12389,172.16.160.67,True,False,221.124.220.20,True,False,False,3306,8443,False,UDP,ALLOW,0,19379505,19379505,SID685307,False,BLOCK_EXTERNAL_RDP,India
FW000021384,,VDR-12079,172.16.122.173,44.210.253.165,3389.0,25.0,TCP/6,PERMIT,,27705878,SID120279,False,ALLOW_WEB,US,,VDR-12079,172.16.122.173,True,False,44.210.253.165,True,False,False,3389,25,False,TCP,ALLOW,0,27705878,27705878,SID120279,False,ALLOW_WEB,Us
FW000023534,2026-08-21T23:27:45,LPT-10551,192.168.215.101,172.16.100.209,3389.0,8080.0,tcp,PERMIT,30.63 MB,,,N,allow_office_apps,,2026-08-21 23:27:45,LPT-10551,192.168.215.101,True,False,172.16.100.209,True,False,False,3389,8080,False,TCP,ALLOW,0,0,0,UNKNOWN_SESSION,False,ALLOW_OFFICE_APPS,Unknown
FW000018077,08-01-2026 07:10:17 AM,LPT-10395,,172.16.150.226,443.0,8443.0,TCP,Allow,42195741,6729.98 KB,SID523172,False,allow_office_apps,RU,2026-01-08 07:10:17,LPT-10395,0.0.0.0,False,True,172.16.150.226,True,False,True,443,8443,False,TCP,ALLOW,42195741,0,42195741,SID523172,False,ALLOW_OFFICE_APPS,Ru
FW000011425,2026/08/01,LPT-11263,999.999.999.999,,3306.0,8080.0,tcp,PASS,38046563,"2,941,057",SID350623,True,allow_office_apps,CN,2026-08-01 00:00:00,LPT-11263,999.999.999.999,False,True,0.0.0.0,False,True,True,3306,8080,False,TCP,ALLOW,38046563,2941057,40987620,SID350623,True,ALLOW_OFFICE_APPS,Cn
FW000004639,26/08/2026 17:46,WS-12267,217.200.114.80,45.53.146.240,8080.0,25.0,6,drop,"24,957,376",18223.04 KB,SID388498,False,allow_office_apps,United States,2026-08-26 17:46:00,WS-12267,217.200.114.80,True,False,45.53.146.240,True,False,False,8080,25,False,TCP,DENY,24957376,0,24957376,SID388498,False,ALLOW_OFFICE_APPS,United States
FW000017632,2026/09/09,WS-11533,172.16.149.218,172.16.79.122,8080.0,80.0,icmp,permit,4759541,400061,SID339993,no,block_tor_exit,ind,2026-09-09 00:00:00,WS-11533,172.16.149.218,True,False,172.16.79.122,True,False,False,8080,80,False,ICMP,ALLOW,4759541,400061,5159602,SID339993,False,BLOCK_TOR_EXIT,Ind
FW000014534,31/08/2026 23:21,lpt-12260,UNKNOWN,,8080.0,445.0,17,permit,16052113,,SID576849,True,ALLOW_WEB,Russia,2026-08-31 23:21:00,LPT-12260,0.0.0.0,False,True,0.0.0.0,False,True,True,8080,445,False,UDP,ALLOW,16052113,0,16052113,SID576849,True,ALLOW_WEB,Russia
FW000022410,2026-09-01 00:25:51,LPT-11638,172.16.34.9,192.168.161.14,53.0,80.0,TCP/6,PASS,31249714,-15579966,SID-199145,N,allow_office_apps,,2026-09-01 00:25:51,LPT-11638,172.16.34.9,True,False,192.168.161.14,True,False,False,53,80,False,TCP,ALLOW,31249714,0,31249714,SID-199145,False,ALLOW_OFFICE_APPS,Unknown
FW000009452,01-Aug-2026 07:57:29,,172.16.181.162,192.168.52.57,-1.0,443.0,tcp,permit,31.16 MB,8642486,SID984519,False,,,2026-08-01 07:57:29,,172.16.181.162,True,False,192.168.52.57,True,False,False,-1,443,True,TCP,ALLOW,0,8642486,8642486,SID984519,False,UNKNOWN,Unknown
FW000008238,21/08/2026 04:57,WS-10213,172.16.89.229,192-168.50.186,-5.0,53.0,udp,DENY,"49,508,729","46,121,339",SID224885,N,ALLOW_WEB,United States,2026-08-21 04:57:00,WS-10213,172.16.89.229,True,False,192-168.50.186,False,True,True,-1,53,True,UDP,DENY,49508729,46121339,95630068,SID224885,False,ALLOW_WEB,United States
FW000020398,27/08/2026,WS-12666,10.73.163.,166.211.193.209,-4.0,3389.0,TCP,Allow,31127555,36197925,SID121148,0,allow_office_apps,China,2026-08-27 00:00:00,WS-12666,10.73.163.,False,True,166.211.193.209,True,False,True,-1,3389,True,TCP,ALLOW,31127555,36197925,67325480,SID121148,False,ALLOW_OFFICE_APPS,China
FW000001656,2026-08-02 08:02:01,VDR-11931,192.168.166.29,192-168.87.193,25.0,74407.0,TCP,PASS,"16,631,379","39,215,764",SID168002,False,BLOCK_EXTERNAL_RDP,IN,2026-08-02 08:02:01,VDR-11931,192.168.166.29,True,False,192-168.87.193,False,True,True,25,-1,True,TCP,ALLOW,16631379,39215764,55847143,SID168002,False,BLOCK_EXTERNAL_RDP,In
FW000012843,,,172.16.193.36,UNKNOWN,443.0,8080.0,6,PERMIT,37265314,47.24 MB,SID490314,False,,ind,,,172.16.193.36,True,False,0.0.0.0,False,True,True,443,8080,False,TCP,ALLOW,37265314,0,37265314,SID490314,False,UNKNOWN,Ind
FW000002862,2026/08/27,WS-11756,10.6.60,139.232.218.113,22.0,22.0,TCP/6,PERMIT,19641768,"39,890,986",,False,BLOCK_EXTERNAL_RDP,US,2026-08-27 00:00:00,WS-11756,10.6.60,False,True,139.232.218.113,True,False,True,22,22,False,TCP,ALLOW,19641768,39890986,59532754,UNKNOWN_SESSION,False,BLOCK_EXTERNAL_RDP,Us
FW000029421,05-Sep-2026 14:12:50,WS-11221,84.251.66.99,10.222.58,3306.0,80.0,TCP/6,BLOCK,10182348,,SID653794,False,,,2026-09-05 14:12:50,WS-11221,84.251.66.99,True,False,10.222.58,False,True,True,3306,80,False,TCP,DENY,10182348,0,10182348,SID653794,False,UNKNOWN,Unknown
FW000014101,2026/08/11,WS-12409,207.66.99.92,,1433.0,,UDP,Allow,42493.51 KB,17.22 MB,SID249825,True,ALLOW_INTERNAL_DNS,ind,2026-08-11 00:00:00,WS-12409,207.66.99.92,True,False,0.0.0.0,False,True,True,1433,-1,True,UDP,ALLOW,0,0,0,SID249825,True,ALLOW_INTERNAL_DNS,Ind
FW000010724,2026-08-07 00:57:18,LPT-11250,UNKNOWN,62.25.103.203,443.0,8080.0,UDP,PERMIT,25485038,,SID364857,False,DENY_TELNET,CN,2026-08-07 00:57:18,LPT-11250,0.0.0.0,False,True,62.25.103.203,True,False,True,443,8080,False,UDP,ALLOW,25485038,0,25485038,SID364857,False,DENY_TELNET,Cn
FW000010376,08-05-2026 11:00:07 PM,LPT-10751,172.16.236.47,158.17.239.79,135.0,-3.0,icmp,PASS,9996259,45927375,SID630765,False,BLOCK_EXTERNAL_RDP,IN,2026-05-08 23:00:07,LPT-10751,172.16.236.47,True,False,158.17.239.79,True,False,False,135,-1,True,ICMP,ALLOW,9996259,45927375,55923634,SID630765,False,BLOCK_EXTERNAL_RDP,In
FW000008802,,WS_10681,10.55.125,10.1.60,445.0,80.0,TCP,PASS,39875285,9748068,SID760534,False,MONITOR_DB_ACCESS,US,,WS-10681,10.55.125,False,True,10.1.60,False,True,True,445,80,False,TCP,ALLOW,39875285,9748068,49623353,SID760534,False,MONITOR_DB_ACCESS,Us
FW000017646,08-04-2026 07:00:22 AM,VDR-10528,,172.16.212.25,,25.0,tcp,PERMIT,4153883,2324455,SID-608144,0,UNKNOWN,Russia,2026-04-08 07:00:22,VDR-10528,0.0.0.0,False,True,172.16.212.25,True,False,True,-1,25,True,TCP,ALLOW,4153883,2324455,6478338,SID-608144,False,UNKNOWN,Russia
FW000003323,,LPT-11965,18.73.223.93.0,111.46.38.110,-3.0,66336.0,icmp,ALLOW,25919938,43697468,SID477380,False,ALLOW_INTERNAL_DNS,,,LPT-11965,18.73.223.93.0,False,True,111.46.38.110,True,False,True,-1,-1,True,ICMP,ALLOW,25919938,43697468,69617406,SID477380,False,ALLOW_INTERNAL_DNS,Unknown
FW000009358,1786017151,WS-11562,93.21.75.57,10.227.161,,443.0,1,ALLOW,,21189127,SID492021,False,MONITOR_DB_ACCESS,India,2026-08-06 11:52:31,WS-11562,93.21.75.57,True,False,10.227.161,False,True,True,-1,443,True,ICMP,ALLOW,0,21189127,21189127,SID492021,False,MONITOR_DB_ACCESS,India
FW000017018,04/08/2026,WS-12614,10.42.161,192.168.254.94,3306.0,8443.0,UDP,PASS,17674682,38670300,sid255347,0,block_tor_exit,RU,2026-08-04 00:00:00,WS-12614,10.42.161,False,True,192.168.254.94,True,False,True,3306,8443,False,UDP,ALLOW,17674682,38670300,56344982,SID255347,False,BLOCK_TOR_EXIT,Ru
FW000009666,09/08/2026 16:39,,192.168.163.94,62.28.242.16,8443.0,-5.0,6,PASS,37265.16 KB,23.08 MB,,yes,MONITOR_DB_ACCESS,India,2026-08-09 16:39:00,,192.168.163.94,True,False,62.28.242.16,True,False,False,8443,-1,True,TCP,ALLOW,0,0,0,UNKNOWN_SESSION,True,MONITOR_DB_ACCESS,India
FW000025175,2026-08-03 00:43:17,ws-10549,192.168.84.243,22.44.190.,80.0,53.0,UDP,DENY,,19.32 MB,,False,ALLOW_INTERNAL_DNS,RU,2026-08-03 00:43:17,WS-10549,192.168.84.243,True,False,22.44.190.,False,True,True,80,53,False,UDP,DENY,0,0,0,UNKNOWN_SESSION,False,ALLOW_INTERNAL_DNS,Ru
FW000005904,02-Aug-2026 03:58:25,VDR-12074,10.82.168,192.168.17.116,22.0,445.0,TCP,pass,47418708,"24,361,579",SID145573,False,ALLOW_WEB,IN,2026-08-02 03:58:25,VDR-12074,10.82.168,False,True,192.168.17.116,True,False,True,22,445,False,TCP,ALLOW,47418708,24361579,71780287,SID145573,False,ALLOW_WEB,In
FW000003862,08-19-2026 01:59:39 PM,LPT-11114,184.181.255.246,187.214.34.82,,,TCP,pass,,"3,795,500",,False,block_tor_exit,India,2026-08-19 13:59:39,LPT-11114,184.181.255.246,True,False,187.214.34.82,True,False,False,-1,-1,True,TCP,ALLOW,0,3795500,3795500,UNKNOWN_SESSION,False,BLOCK_TOR_EXIT,India
FW000008064,21/08/2026 15:54,VDR_10792,172-16.21.206,999.999.999.999,,22.0,17,PASS,34745.08 KB,18172599,sid915682,False,BLOCK_EXTERNAL_RDP,CN,2026-08-21 15:54:00,VDR-10792,172-16.21.206,False,True,999.999.999.999,False,True,True,-1,22,True,UDP,ALLOW,0,18172599,18172599,SID915682,False,BLOCK_EXTERNAL_RDP,Cn
FW000004813,2026-08-29T09:59:37,WS-12715,10.124.112,32.188.101.117,3389.0,8443.0,TCP,PASS,-13002568,1453020,SID-545773,N,BLOCK_EXTERNAL_RDP,India,2026-08-29 09:59:37,WS-12715,10.124.112,False,True,32.188.101.117,True,False,True,3389,8443,False,TCP,ALLOW,0,1453020,1453020,SID-545773,False,BLOCK_EXTERNAL_RDP,India
FW000002127,,,172.16.112.216,169.243.138.33,8443.0,8443.0,TCP,PERMIT,"41,889,891",11885643,SID808190,False,,Russia,,,172.16.112.216,True,False,169.243.138.33,True,False,False,8443,8443,False,TCP,ALLOW,41889891,11885643,53775534,SID808190,False,UNKNOWN,Russia
FW000022763,2026-08-29 00:30:18,WS-11362,172.16.184.136,,25.0,3389.0,TCP/6,permit,16282.91 KB,"46,366,362",SID951918,False,DENY_TELNET,RU,2026-08-29 00:30:18,WS-11362,172.16.184.136,True,False,0.0.0.0,False,True,True,25,3389,False,TCP,ALLOW,0,46366362,46366362,SID951918,False,DENY_TELNET,Ru
FW000020238,08-08-2026 04:53:18 AM,,10.204.6,192.168.41.32,80.0,3389.0,UDP/17,permit,"3,259,002",41685013,,False,MONITOR_DB_ACCESS,IN,2026-08-08 04:53:18,,10.204.6,False,True,192.168.41.32,True,False,True,80,3389,False,UDP,ALLOW,3259002,41685013,44944015,UNKNOWN_SESSION,False,MONITOR_DB_ACCESS,In
FW000026107,2026-08-15 09:52:45,WS-10524,10.24.36,999.999.999.999,135.0,3389.0,UDP/17,ALLOW,25961328,42530176,SID652867,N,ALLOW_WEB,China,2026-08-15 09:52:45,WS-10524,10.24.36,False,True,999.999.999.999,False,True,True,135,3389,False,UDP,ALLOW,25961328,42530176,68491504,SID652867,False,ALLOW_WEB,China
FW000002953,21-Aug-2026 14:11:01,LPT-12263,172.16.203.226,60.79.20.125,53.0,135.0,udp,DENY,15839121,7181.09 KB,SID389740,False,,China,2026-08-21 14:11:01,LPT-12263,172.16.203.226,True,False,60.79.20.125,True,False,False,53,135,False,UDP,DENY,15839121,0,15839121,SID389740,False,UNKNOWN,China
FW000002089,1785857957,VDR-10044,172.16.141.99,999.999.999.999,3306.0,0.0,17,ALLOW,12854123,33854948,SID945819,False,allow_office_apps,ind,2026-08-04 15:39:17,VDR-10044,172.16.141.99,True,False,999.999.999.999,False,True,True,3306,0,False,UDP,ALLOW,12854123,33854948,46709071,SID945819,False,ALLOW_OFFICE_APPS,Ind
FW000010669,,LPT-10416,192-168.193.81,UNKNOWN,135.0,80.0,TCP,Allow,,28689823,SID941004,False,ALLOW_WEB,CN,,LPT-10416,192-168.193.81,False,True,0.0.0.0,False,True,True,135,80,False,TCP,ALLOW,0,28689823,28689823,SID941004,False,ALLOW_WEB,Cn
FW000000982,03/08/2026 02:33,VDR-10044,172.16.56.,36.124.199.143,67584.0,1433.0,TCP,PERMIT,37497277,6512824,,0,DENY_TELNET,ind,2026-08-03 02:33:00,VDR-10044,172.16.56.,False,True,36.124.199.143,True,False,True,-1,1433,True,TCP,ALLOW,37497277,6512824,44010101,UNKNOWN_SESSION,False,DENY_TELNET,Ind
FW000016023,08-02-2026 09:54:34 AM,WS-11985,999.999.999.999,172.16.124.4,,3389.0,TCP/6,PERMIT,"9,576,964",8548054,SID342134,True,,,2026-02-08 09:54:34,WS-11985,999.999.999.999,False,True,172.16.124.4,True,False,True,-1,3389,True,TCP,ALLOW,9576964,8548054,18125018,SID342134,True,UNKNOWN,Unknown
FW000006559,06/09/2026 12:02,VDR-11479,10.145.239,206.251.189.77,80.0,80.0,tcp,BLOCK,2686274,47658474,sid485649,False,BLOCK_EXTERNAL_RDP,India,2026-09-06 12:02:00,VDR-11479,10.145.239,False,True,206.251.189.77,True,False,True,80,80,False,TCP,DENY,2686274,47658474,50344748,SID485649,False,BLOCK_EXTERNAL_RDP,India
FW000003258,2026-08-28T18:10:35,LPT-11109,205.158.159.98,82.116.218.144,1433.0,443.0,UDP,ALLOW,37118345,"22,537,889",SID190532,False,,India,2026-08-28 18:10:35,LPT-11109,205.158.159.98,True,False,82.116.218.144,True,False,False,1433,443,False,UDP,ALLOW,37118345,22537889,59656234,SID190532,False,UNKNOWN,India
