alert_id,detected_timestamp,resolved_timestamp,hostname,user_id,endpoint_product,alert_name,severity,status,description,file_path,process_name,sha256,assigned_to,device_criticality,detected_timestamp_clean,resolved_timestamp_clean,is_temporal_anomaly,resolution_time_hours,user_id_clean,hostname_clean,severity_clean,severity_score,status_clean,is_active_alert,alert_type_clean,is_high_threat_type,file_path_clean,sha256_clean
EPA00000414,,,WS-10456.corp.local,EMP-10456,Carbon Black,Malware detected,Medium,WIP,Threat detected after file download from external website.,C:\Users\Public\Downloads\invoice.exe,chrome.exe,ffeecd4d4b4e1dcd4ef68b20ad7d50bc4d88433c9798ee9978583fb6584543a2,admin,M,,,False,,EMP10456,WS-10456,MEDIUM,50,IN_PROGRESS,True,Malware Detected,True,C:\Users\Public\Downloads\invoice.exe,ffeecd4d4b4e1dcd4ef68b20ad7d50bc4d88433c9798ee9978583fb6584543a2
EPA00003337,29/08/2026 15:31,09-01-2026 09:31:08 PM,WS-11260,EMP 11260,Carbon Black,ransomware_behavior,L,OPEN,Endpoint agent blocked execution. Review required.,E:\Backup\data.rar,cmd.exe,66a6e266e58b08192700fce6165239c59335299b8442c776097ef21d78f94d3f,,HIGH,2026-08-29 15:31:00,2026-01-09 21:31:08,True,,EMP11260,WS-11260,LOW,25,OPEN,True,Ransomware_Behavior,True,E:\Backup\data.rar,66a6e266e58b08192700fce6165239c59335299b8442c776097ef21d78f94d3f
EPA00003607,08-23-2026 12:03:58 PM,27/08/2026,vdr-12487,EMP12487,Kaspersky,MALWARE_DETECTED,HIGH,OPEN,Multiple failed attempts to disable security agent.,C:\Users\Public\Downloads\invoice.exe,unknown,,soc.analyst2,M,2026-08-23 12:03:58,2026-08-27 00:00:00,False,83.93,EMP12487,VDR-12487,HIGH,75,OPEN,True,Malware_Detected,True,C:\Users\Public\Downloads\invoice.exe,unknown
EPA00007769,02-Aug-2026 05:40:22,02/08/2026,LPT-12735,EMP 12735,Windows Defender,suspicious_powershell,MEDIUM,New,Process attempted to access sensitive directory.,C:\Users\Public\Downloads\invoice.exe,winword.exe,429681e0fa8d5f4b1cf1,,Medium,2026-08-02 05:40:22,2026-08-02 00:00:00,True,,EMP12735,LPT-12735,MEDIUM,50,OPEN,True,Suspicious_Powershell,True,C:\Users\Public\Downloads\invoice.exe,429681e0fa8d5f4b1cf1
EPA00006046,09/09/2026,2026-09-10 11:17:36,VDR-11338,EMP11338,Windows Defender,Lateral movement detected,HIGH,Not Malicious,Process attempted to access sensitive directory.,D:\Projects\scripts\cleanup.ps1,unknown,2FDB58ABD5F56D46E04D8612FBBE31BC6225EAE70A511EE96C5E6F636C9E9342,soc.analyst1,Critical,2026-09-09 00:00:00,2026-09-10 11:17:36,False,35.29,EMP11338,VDR-11338,HIGH,75,OPEN,True,Lateral Movement Detected,True,D:\Projects\scripts\cleanup.ps1,2fdb58abd5f56d46e04d8612fbbe31bc6225eae70a511ee96c5e6f636c9e9342
EPA00005307,2026-08-27T03:47:21,,LPT-11184,EMP11184,Quick Heal,Credential dumping attempt,L,In Progress,Threat detected after file download from external website.,C:\Users\user\AppData\Local\Temp\cache.bin,msedge.exe,d6157e341c28aae7d1529d805ff,,LOW,2026-08-27 03:47:21,,False,,EMP11184,LPT-11184,LOW,25,IN_PROGRESS,True,Credential Dumping Attempt,True,C:\Users\user\AppData\Local\Temp\cache.bin,d6157e341c28aae7d1529d805ff
EPA00000257,,,WS-12077,EMP12077,Windows Defender,Phishing URL blocked,CRITICAL,NEW,Alert triggered by abnormal network connection.,C:\Users\Public\Downloads\invoice.exe,,b282f1807e26a939ae49ba002469b6ecf31a2e0d407af62556e1f61144400b21,,,,,False,,EMP12077,WS-12077,CRITICAL,100,OPEN,True,Phishing Url Blocked,False,C:\Users\Public\Downloads\invoice.exe,b282f1807e26a939ae49ba002469b6ecf31a2e0d407af62556e1f61144400b21
EPA00005655,2026-08-02 18:55:09,1785848109,,EMP11502,Quick Heal,Unusual admin share access,Minor,Active,Alert triggered by abnormal network connection.,,winword.exe,c0c9f8b7c445852c9f5afe7137fee23eb4e94dbfb611988548ff7bc5ab5accea,,,2026-08-02 18:55:09,2026-08-04 12:55:09,False,42.0,EMP11502,,LOW,25,OPEN,True,Unusual Admin Share Access,False,Unknown,c0c9f8b7c445852c9f5afe7137fee23eb4e94dbfb611988548ff7bc5ab5accea
EPA00002236,2026-08-25 03:49:40,2026/08/27,vdr-12577,12577,SentinelOne,suspicious_powershell,Moderate,Resolved,Process attempted to access sensitive directory.,,python.exe,54f93696835e0c47d80f0b76c6aa28434a9311e05c20c156735e3890965a8161,admin,LOW,2026-08-25 03:49:40,2026-08-27 00:00:00,False,44.17,EMP12577,VDR-12577,MEDIUM,50,RESOLVED,False,Suspicious_Powershell,True,Unknown,54f93696835e0c47d80f0b76c6aa28434a9311e05c20c156735e3890965a8161
EPA00001768,10/08/2026 21:05,,lpt-10469,10469,Carbon Black,Suspicious PowerShell Execution,P2,Resolved,Multiple failed attempts to disable security agent.,,powershell.exe,2F40E7C2E49AF4B393A99E9635B3D9915CC9AECA69667C59468EB8008242102A,unassigned,Critical,2026-08-10 21:05:00,,False,,EMP10469,LPT-10469,HIGH,75,RESOLVED,False,Suspicious Powershell Execution,True,Unknown,2f40e7c2e49af4b393a99e9635b3d9915cc9aeca69667c59468eb8008242102a
EPA00004237,08-21-2026 06:17:18 AM,1787710638,VDR-10585,EMP 10585,Kaspersky,Ransomware Activity,Low,FP,Suspicious script execution observed. Logs attached.,C:\Windows\Temp\update.tmp,,4ff790c178f6,soc.analyst2,HIGH,2026-08-21 06:17:18,2026-08-26 02:17:18,False,116.0,EMP10585,VDR-10585,LOW,25,OPEN,True,Ransomware Activity,True,C:\Windows\Temp\update.tmp,4ff790c178f6
EPA00005934,2026-08-26 12:48:03,28/08/2026,vdr-11095,EMP11095,SentinelOne,Phishing URL blocked,HIGH,New,Process attempted to access sensitive directory.,C:\Windows\System32\drivers\etc\hosts,unknown,7235f3225271bc80,,Low,2026-08-26 12:48:03,2026-08-28 00:00:00,False,35.2,EMP11095,VDR-11095,HIGH,75,OPEN,True,Phishing Url Blocked,False,C:\Windows\System32\drivers\etc\hosts,7235f3225271bc80
EPA00001573,2026-08-04 05:06:50,2026-08-04 06:06:50,VDR-10273,EMP 10273,Windows Defender,Browser hijack attempt,HIGH,RESOLVED,Alert triggered by abnormal network connection.,C:\Windows\Temp\update.tmp,,,unassigned,Medium,2026-08-04 05:06:50,2026-08-04 06:06:50,False,1.0,EMP10273,VDR-10273,HIGH,75,RESOLVED,False,Browser Hijack Attempt,False,C:\Windows\Temp\update.tmp,unknown
EPA00000025,02/08/2026 16:26,2026-08-06T02:26:20,LPT-11631,emp11631,Quick Heal,suspicious_powershell,Medium,FALSE_POSITIVE,Endpoint protection detected suspicious activity on host.,,chrome.exe,5d979e07545c11e44731c419d0eeb6aad631e46433ae2cd231cc7a43e7340552,admin,,2026-08-02 16:26:00,2026-08-06 02:26:20,False,82.01,EMP11631,LPT-11631,MEDIUM,50,DISMISSED,False,Suspicious_Powershell,True,Unknown,5d979e07545c11e44731c419d0eeb6aad631e46433ae2cd231cc7a43e7340552
EPA00006551,2026-08-06T22:46:08,08-07-2026 05:46:08 PM,WS-11260,EMP11260,McAfee,Trojan:Win32,H,In Progress,Process attempted to access sensitive directory.,D:\Projects\scripts\cleanup.ps1,winword.exe,,,Low,2026-08-06 22:46:08,2026-07-08 17:46:08,True,,EMP11260,WS-11260,HIGH,75,IN_PROGRESS,True,Trojan:Win32,True,D:\Projects\scripts\cleanup.ps1,unknown
EPA00001089,1787321358,08-25-2026 08:09:18 PM,WS-11153,EMP11153,Windows Defender,Trojan:Win32,Minor,RESOLVED,Multiple failed attempts to disable security agent.,,cmd.exe,efa886f12d47f4b16d769b137ec9875f38aedb5cc0a5b1bc4ca82aafcf0d5ad0,,Medium,2026-08-21 14:09:18,2026-08-25 20:09:18,False,102.0,EMP11153,WS-11153,LOW,25,RESOLVED,False,Trojan:Win32,True,Unknown,efa886f12d47f4b16d769b137ec9875f38aedb5cc0a5b1bc4ca82aafcf0d5ad0
EPA00002695,2026-08-02 07:19:03,2026/08/04,VDR-11560,EMP11560,Carbon Black,Ransomware Activity,MEDIUM,New,Alert triggered by abnormal network connection.,C:\Users\Public\Downloads\invoice.exe,python.exe,,admin,High,2026-08-02 07:19:03,2026-08-04 00:00:00,False,40.68,EMP11560,VDR-11560,MEDIUM,50,OPEN,True,Ransomware Activity,True,C:\Users\Public\Downloads\invoice.exe,unknown
EPA00005160,17/08/2026,2026/08/21,LPT-10460,EMP10460,SentinelOne,Keylogger suspected,P3,OPEN,Endpoint protection detected suspicious activity on host.,C:\Users\user\Desktop\salary.xlsx,chrome.exe,c4e18458831bdcbf8f2650e3ea0a868d1c3c38fba630eb3541a6fd77c64d6af3,incident.team,,2026-08-17 00:00:00,2026-08-21 00:00:00,False,96.0,EMP10460,LPT-10460,MEDIUM,50,OPEN,True,Keylogger Suspected,False,C:\Users\user\Desktop\salary.xlsx,c4e18458831bdcbf8f2650e3ea0a868d1c3c38fba630eb3541a6fd77c64d6af3
EPA00003399,08-27-2026 06:35:50 AM,,LPT-11841,EMP11841,SentinelOne,Suspicious PowerShell Execution,Low,N,Multiple failed attempts to disable security agent.,C:\Windows\Temp\update.tmp,unknown,46dc26941ad09a976e0cf7a79f03a9598f06ac1d5583371c5f5c3f753d135292,admin,CRITICAL,2026-08-27 06:35:50,,False,,EMP11841,LPT-11841,LOW,25,OPEN,True,Suspicious Powershell Execution,True,C:\Windows\Temp\update.tmp,46dc26941ad09a976e0cf7a79f03a9598f06ac1d5583371c5f5c3f753d135292
EPA00003560,2026-08-14T03:55:45,,lpt-12826,EMP 12826,Kaspersky,Trojan:Win32,Minor,Open,Multiple failed attempts to disable security agent.,C:\Users\Public\Downloads\invoice.exe,msedge.exe,0c7b650302b79e474da78284664f2d6365f94b33ab36b7eaef8c8d8686121227,,High,2026-08-14 03:55:45,,False,,EMP12826,LPT-12826,LOW,25,OPEN,True,Trojan:Win32,True,C:\Users\Public\Downloads\invoice.exe,0c7b650302b79e474da78284664f2d6365f94b33ab36b7eaef8c8d8686121227
EPA00007179,01/08/2026 18:28,05/08/2026,VDR-11916,11916,Windows Defender,Credential dumping attempt,P3,NEW,Malicious file blocked. User notified. Need validation.,C:\Windows\System32\drivers\etc\hosts,python.exe,AE41E688EF2657316694E76ABEFA829F72933F2D63C28DBCA205A9847F365CFB,,LOW,2026-08-01 18:28:00,2026-08-05 00:00:00,False,77.53,EMP11916,VDR-11916,MEDIUM,50,OPEN,True,Credential Dumping Attempt,True,C:\Windows\System32\drivers\etc\hosts,ae41e688ef2657316694e76abefa829f72933f2d63c28dbca205a9847f365cfb
EPA00002842,,2026-09-08 11:32:31,LPT-11382,EMP-11382,Carbon Black,Credential dumping attempt,HIGH,OPEN,Malicious file blocked. User notified. Need validation.,C:\Users\user\Desktop\salary.xlsx,msedge.exe,e3dca02bcdc260389016516faeb696ce85c9e13adc756b295843b0cd35db9a02,,,,2026-09-08 11:32:31,False,,EMP11382,LPT-11382,HIGH,75,OPEN,True,Credential Dumping Attempt,True,C:\Users\user\Desktop\salary.xlsx,e3dca02bcdc260389016516faeb696ce85c9e13adc756b295843b0cd35db9a02
EPA00002312,19/08/2026 09:03,,,EMP11218,Windows Defender,Unusual admin share access,Critical,Active,Malicious file blocked. User notified. Need validation.,D:\Projects\scripts\cleanup.ps1,explorer.exe,9cdd56d3824140aaa93f120a7383b37d30d0cb26dd1da681699398ad6bb534e7,soc.analyst1,,2026-08-19 09:03:00,,False,,EMP11218,,CRITICAL,100,OPEN,True,Unusual Admin Share Access,False,D:\Projects\scripts\cleanup.ps1,9cdd56d3824140aaa93f120a7383b37d30d0cb26dd1da681699398ad6bb534e7
EPA00005771,02/08/2026 23:52,2026-08-06T01:52:42,LPT-12903,EMP12903,SYMANTEC,USB device blocked,L,FALSE_POSITIVE,Multiple failed attempts to disable security agent.,C:\Windows\Temp\update.tmp,excel.exe,3186D9CE7A76E2BC74371D9CE0CCE7EACD551E91E85D39ED462987571FA7232B,,Critical,2026-08-02 23:52:00,2026-08-06 01:52:42,False,74.01,EMP12903,LPT-12903,LOW,25,DISMISSED,False,Usb Device Blocked,False,C:\Windows\Temp\update.tmp,3186d9ce7a76e2bc74371d9ce0cce7eacd551e91e85d39ed462987571fa7232b
EPA00007872,08-22-2026 06:18:47 AM,1787473127,LPT-11998,EMP11998,Windows Defender,Browser hijack attempt,P2,In Progress,Alert triggered by abnormal network connection.,C:\Users\user\AppData\Local\Temp\cache.bin,winword.exe,247984b6d46350e86c674f4d7b2818e7c548bca9b04f841742dff0d96dbe04b8,admin,Medium,2026-08-22 06:18:47,2026-08-23 08:18:47,False,26.0,EMP11998,LPT-11998,HIGH,75,IN_PROGRESS,True,Browser Hijack Attempt,False,C:\Users\user\AppData\Local\Temp\cache.bin,247984b6d46350e86c674f4d7b2818e7c548bca9b04f841742dff0d96dbe04b8
EPA00004153,,1788909396,LPT-11683,EMP-11683,Windows Defender,Unusual admin share access,MEDIUM,Active,Suspicious script execution observed. Logs attached.,,chrome.exe,099057907cf1e05fdcb33bc8e8ee87fd21cc6e00253edc8e01252b92404648d6,unassigned,,,2026-09-08 23:16:36,False,,EMP11683,LPT-11683,MEDIUM,50,OPEN,True,Unusual Admin Share Access,False,Unknown,099057907cf1e05fdcb33bc8e8ee87fd21cc6e00253edc8e01252b92404648d6
EPA00001310,2026/09/02,01-Sep-2026 12:37:36,lpt-11029,EMP-11029,Quick Heal,Malware detected,LOW,Investigating,Malicious file blocked. User notified. Need validation.,E:\Backup\data.rar,msedge.exe,e57d37eb511b5586dda2cddbaa7d6010e324fd89706cb3d81d1b6112c11bebf2,unassigned,,2026-09-02 00:00:00,2026-09-01 12:37:36,True,,EMP11029,LPT-11029,LOW,25,IN_PROGRESS,True,Malware Detected,True,E:\Backup\data.rar,e57d37eb511b5586dda2cddbaa7d6010e324fd89706cb3d81d1b6112c11bebf2
EPA00000696,1786912293,1786851093,WS-11460.corp.local,EMP11460,McAfee,Credential dumping attempt,Medium,RESOLVED,User reported machine slowdown after popup. AV alert generated.,C:\ProgramData\svc\agent.dll,powershell.exe,73A4E4CF0151F17B3A35A7AE27F02BCDECC044D0484C221D035ED318BE896138,,Low,2026-08-16 20:31:33,2026-08-16 03:31:33,True,,EMP11460,WS-11460,MEDIUM,50,RESOLVED,False,Credential Dumping Attempt,True,C:\ProgramData\svc\agent.dll,73a4e4cf0151f17b3a35a7ae27f02bcdecc044d0484c221d035ed318be896138
EPA00006292,2026/08/19,,LPT-10948,EMP 10948,Quick Heal,suspicious_powershell,H,Investigating,Threat detected after file download from external website.,C:\Users\Public\Downloads\invoice.exe,msedge.exe,76720c6690b9659d1d1726d1af2b69e491e39313f13d31f3395c701774a118f9,unassigned,High,2026-08-19 00:00:00,,False,,EMP10948,LPT-10948,HIGH,75,IN_PROGRESS,True,Suspicious_Powershell,True,C:\Users\Public\Downloads\invoice.exe,76720c6690b9659d1d1726d1af2b69e491e39313f13d31f3395c701774a118f9
EPA00003753,2026-08-17T16:07:10,,WS-11076.corp.local,11076,Quick Heal,suspicious_powershell,Low,NEW,Malicious file blocked. User notified. Need validation.,D:\Projects\scripts\cleanup.ps1,unknown,9bb8adedc11bb2b604d1b1b89f49ccca56ede6445906a51f81428b397d872b76,,LOW,2026-08-17 16:07:10,,False,,EMP11076,WS-11076,LOW,25,OPEN,True,Suspicious_Powershell,True,D:\Projects\scripts\cleanup.ps1,9bb8adedc11bb2b604d1b1b89f49ccca56ede6445906a51f81428b397d872b76
EPA00001228,01-Aug-2026 19:23:15,08-06-2026 04:23:15 AM,LPT-10745,EMP-10745,McAfee,Unauthorized USB,L,Not Malicious,Alert generated from heuristic engine. Possible false positive.,D:\Projects\scripts\cleanup.ps1,winword.exe,d1ddc33bd5803754a3cacc9065839b01a6075c97b8572b6ff32919ceb6b96f90,soc.analyst2,HIGH,2026-08-01 19:23:15,2026-06-08 04:23:15,True,,EMP10745,LPT-10745,LOW,25,OPEN,True,Unauthorized Usb,False,D:\Projects\scripts\cleanup.ps1,d1ddc33bd5803754a3cacc9065839b01a6075c97b8572b6ff32919ceb6b96f90
EPA00002000,22/08/2026,2026-08-27 00:42:57,LPT-12644,EMP12644,Quick Heal,Credential dumping attempt,Critical,New,Threat detected after file download from external website.,C:\Users\user\AppData\Local\Temp\cache.bin,,d5d5273e88a774dcc6158145132bb8eb034a35268bfdd3a4d27bc77d9b17c427,admin,H,2026-08-22 00:00:00,2026-08-27 00:42:57,False,120.72,EMP12644,LPT-12644,CRITICAL,100,OPEN,True,Credential Dumping Attempt,True,C:\Users\user\AppData\Local\Temp\cache.bin,d5d5273e88a774dcc6158145132bb8eb034a35268bfdd3a4d27bc77d9b17c427
EPA00000277,,2026/09/05,VDR-11338,EMP11338,SentinelOne,Credential dumping attempt,HIGH,Investigating,Endpoint protection detected suspicious activity on host.,C:\ProgramData\svc\agent.dll,chrome.exe,,,Medium,,2026-09-05 00:00:00,False,,EMP11338,VDR-11338,HIGH,75,IN_PROGRESS,True,Credential Dumping Attempt,True,C:\ProgramData\svc\agent.dll,unknown
EPA00005661,17-Aug-2026 15:06:34,,VDR-11345,EMP11345,SYMANTEC,MALWARE_DETECTED,Minor,In Progress,Alert generated from heuristic engine. Possible false positive.,C:\Windows\Temp\update.tmp,excel.exe,,soc.analyst1,L,2026-08-17 15:06:34,,False,,EMP11345,VDR-11345,LOW,25,IN_PROGRESS,True,Malware_Detected,True,C:\Windows\Temp\update.tmp,unknown
EPA00004826,08-Sep-2026 08:33:54,2026-09-13T07:33:54,lpt-11024,emp11024,SentinelOne,ransomware_behavior,P3,New,Endpoint agent blocked execution. Review required.,C:\ProgramData\svc\agent.dll,,78566e391cbf4ef1e79a98ffbdc5eb6273a0c6fd755e37e7184d15a556b3206b,,HIGH,2026-09-08 08:33:54,2026-09-13 07:33:54,False,119.0,EMP11024,LPT-11024,MEDIUM,50,OPEN,True,Ransomware_Behavior,True,C:\ProgramData\svc\agent.dll,78566e391cbf4ef1e79a98ffbdc5eb6273a0c6fd755e37e7184d15a556b3206b
EPA00006567,2026-08-29T07:24:24,2026/09/01,WS-12833.corp.local,12833,CrowdStrike,USB device blocked,P2,Resolved,User reported machine slowdown after popup. AV alert generated.,C:\Windows\System32\drivers\etc\hosts,explorer.exe,c7354f7615a762f3c0c8424fcadd7f2dce3108f08b2557c10842b9ed81fc0a5a,,Medium,2026-08-29 07:24:24,2026-09-01 00:00:00,False,64.59,EMP12833,WS-12833,HIGH,75,RESOLVED,False,Usb Device Blocked,False,C:\Windows\System32\drivers\etc\hosts,c7354f7615a762f3c0c8424fcadd7f2dce3108f08b2557c10842b9ed81fc0a5a
EPA00007365,19/08/2026 17:46,2026-08-23 06:46:31,WS-10697,EMP10697,Quick Heal,Phishing URL blocked,Critical,O,Alert generated from heuristic engine. Possible false positive.,C:\Users\Public\Downloads\invoice.exe,explorer.exe,e1fc037271926a0df86f4cd7cad6d2602f446b1e18630636ddf039205476331d,,Low,2026-08-19 17:46:00,2026-08-23 06:46:31,False,85.01,EMP10697,WS-10697,CRITICAL,100,OPEN,True,Phishing Url Blocked,False,C:\Users\Public\Downloads\invoice.exe,e1fc037271926a0df86f4cd7cad6d2602f446b1e18630636ddf039205476331d
EPA00006621,16/08/2026 17:32,2026-08-19T15:32:16,VDR-11012,EMP 11012,McAfee,MALWARE_DETECTED,M,FALSE_POSITIVE,Process attempted to access sensitive directory.,C:\Users\user\Desktop\salary.xlsx,excel.exe,d64a561df37b896ffc3a8d32de84de371eaeb18de749f27f023b3b1cdf23073f,admin,CRITICAL,2026-08-16 17:32:00,2026-08-19 15:32:16,False,70.0,EMP11012,VDR-11012,MEDIUM,50,DISMISSED,False,Malware_Detected,True,C:\Users\user\Desktop\salary.xlsx,d64a561df37b896ffc3a8d32de84de371eaeb18de749f27f023b3b1cdf23073f
EPA00007807,08-09-2026 03:25:47 PM,,vdr-12273,EMP 12273,Carbon Black,Ransomware Activity,Minor,FP,Multiple failed attempts to disable security agent.,C:\ProgramData\svc\agent.dll,python.exe,e92b8940dabf04cb32686a4da51ef5c4a30,incident.team,Medium,2026-09-08 15:25:47,,False,,EMP12273,VDR-12273,LOW,25,OPEN,True,Ransomware Activity,True,C:\ProgramData\svc\agent.dll,e92b8940dabf04cb32686a4da51ef5c4a30
EPA00004118,30/08/2026 18:40,02/09/2026 20:40,ws-11076,EMP11076,SentinelOne,ransomware_behavior,P3,N,Endpoint agent blocked execution. Review required.,,excel.exe,8ce9928d1bb3a296108dca29b0e59ae36822b1753701fc213135419f17c7acd9,soc.analyst1,Medium,2026-08-30 18:40:00,2026-09-02 20:40:00,False,74.0,EMP11076,WS-11076,MEDIUM,50,OPEN,True,Ransomware_Behavior,True,Unknown,8ce9928d1bb3a296108dca29b0e59ae36822b1753701fc213135419f17c7acd9
EPA00004794,2026-08-15 17:35:24,2026-08-19 21:35:24,WS-12445,EMP12445,SentinelOne,Suspicious PowerShell Execution,H,R,Alert generated from heuristic engine. Possible false positive.,C:\Windows\System32\drivers\etc\hosts,powershell.exe,,soc.analyst1,,2026-08-15 17:35:24,2026-08-19 21:35:24,False,100.0,EMP12445,WS-12445,HIGH,75,OPEN,True,Suspicious Powershell Execution,True,C:\Windows\System32\drivers\etc\hosts,unknown
EPA00001138,2026-08-09T10:44:50,,,emp12187,McAfee,Ransomware Activity,P3,OPEN,Alert triggered by abnormal network connection.,,,69a31b11b7d0688113fe7675859aaebc32f82c0eada636ed413302625b666c85,admin,Critical,2026-08-09 10:44:50,,False,,EMP12187,,MEDIUM,50,OPEN,True,Ransomware Activity,True,Unknown,69a31b11b7d0688113fe7675859aaebc32f82c0eada636ed413302625b666c85
EPA00002768,05/08/2026 23:54,2026-08-09 14:54:02,,EMP11772,Carbon Black,MALWARE_DETECTED,M,OPEN,Alert triggered by abnormal network connection.,C:\Users\Public\Downloads\invoice.exe,python.exe,ce2a4e4b96a9d3feba1a6b5eb1f6b622719e19a94ee26a4f377d2c6a8a06cf4b,soc.analyst2,H,2026-08-05 23:54:00,2026-08-09 14:54:02,False,87.0,EMP11772,,MEDIUM,50,OPEN,True,Malware_Detected,True,C:\Users\Public\Downloads\invoice.exe,ce2a4e4b96a9d3feba1a6b5eb1f6b622719e19a94ee26a4f377d2c6a8a06cf4b
EPA00005567,08-18-2026 10:05:16 AM,2026-08-21 09:05:16,VDR-10673,EMP10673,Kaspersky,Suspicious PowerShell Execution,Critical,RESOLVED,Alert generated from heuristic engine. Possible false positive.,C:\Windows\Temp\update.tmp,explorer.exe,c234970f272f2e968e373a60ede986b8c272219474c32826bfa3f5e5ea3c73e4,soc.analyst1,,2026-08-18 10:05:16,2026-08-21 09:05:16,False,71.0,EMP10673,VDR-10673,CRITICAL,100,RESOLVED,False,Suspicious Powershell Execution,True,C:\Windows\Temp\update.tmp,c234970f272f2e968e373a60ede986b8c272219474c32826bfa3f5e5ea3c73e4
EPA00000943,15/08/2026,,WS-11590,emp11590,McAfee,Unusual admin share access,Medium,IN_PROGRESS,Multiple failed attempts to disable security agent.,C:\Windows\System32\drivers\etc\hosts,python.exe,ff22a5673b0ff72424adba4daf8daded1e1f53a24c54cfec2d46587d1227ac19,soc.analyst1,MEDIUM,2026-08-15 00:00:00,,False,,EMP11590,WS-11590,MEDIUM,50,IN_PROGRESS,True,Unusual Admin Share Access,False,C:\Windows\System32\drivers\etc\hosts,ff22a5673b0ff72424adba4daf8daded1e1f53a24c54cfec2d46587d1227ac19
EPA00006675,08-20-2026 05:28:42 AM,1787506122,LPT-12208,EMP12208,Kaspersky,USB device blocked,P1,RESOLVED,Endpoint agent blocked execution. Review required.,C:\ProgramData\svc\agent.dll,winword.exe,13da9867269e6c912689207bcbca23c5da92267918bb45bb53d7f833e3af4203,admin,H,2026-08-20 05:28:42,2026-08-23 17:28:42,False,84.0,EMP12208,LPT-12208,CRITICAL,100,RESOLVED,False,Usb Device Blocked,False,C:\ProgramData\svc\agent.dll,13da9867269e6c912689207bcbca23c5da92267918bb45bb53d7f833e3af4203
EPA00003936,,08-28-2026 06:39:54 PM,LPT-11258,EMP11258,CrowdStrike,Trojan:Win32,L,Unassigned,Process attempted to access sensitive directory.,C:\Users\user\AppData\Local\Temp\cache.bin,explorer.exe,,admin,Critical,,2026-08-28 18:39:54,False,,EMP11258,LPT-11258,LOW,25,IN_PROGRESS,True,Trojan:Win32,True,C:\Users\user\AppData\Local\Temp\cache.bin,unknown
EPA00002385,2026/08/22,1787472475,WS-10264,10264,Quick Heal,Browser hijack attempt,H,WIP,Alert generated from heuristic engine. Possible false positive.,D:\Projects\scripts\cleanup.ps1,powershell.exe,77f3c135a115acc1f23b92d86a2ec6b72965cfcf4a27704155ed11cf41c3ec1a,soc.analyst1,Critical,2026-08-22 00:00:00,2026-08-23 08:07:55,False,32.13,EMP10264,WS-10264,HIGH,75,IN_PROGRESS,True,Browser Hijack Attempt,False,D:\Projects\scripts\cleanup.ps1,77f3c135a115acc1f23b92d86a2ec6b72965cfcf4a27704155ed11cf41c3ec1a
EPA00000116,2026-08-29 09:07:33,02/09/2026 04:07,VDR-10843,EMP10843,Windows Defender,USB device blocked,MEDIUM,OPEN,Process attempted to access sensitive directory.,C:\ProgramData\svc\agent.dll,excel.exe,b9e8023ea18cf01c0fdca4acfee91cfcf274710c405c14d3aef3a1f12aed34ff,soc.analyst2,Critical,2026-08-29 09:07:33,2026-09-02 04:07:00,False,90.99,EMP10843,VDR-10843,MEDIUM,50,OPEN,True,Usb Device Blocked,False,C:\ProgramData\svc\agent.dll,b9e8023ea18cf01c0fdca4acfee91cfcf274710c405c14d3aef3a1f12aed34ff
