log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country
FW000002757,1788558260,LPT-10028,172.16.187.210,147.11.130.3,8443,73615,tcp,Allow,"15,912,087",,SID554559,False,,unknown
FW000006459,1787136751,VDR-10688.corp.local,172.16.92.93,172.16.170.242,135,NA,UDP/17,PERMIT,9678513,48637147,SID417141,False,UNKNOWN,IN
FW000027915,28/08/2026 04:36,LPT-10409,133.116.157.16,UNKNOWN,8443,-1,tcp,PASS,,"24,420,939",,False,allow_office_apps,ind
FW000014856,2026/08/18,VDR-12058,10.58.74,216.207.60.196,,NA,TCP,pass,42349754,"30,343,107",SID926928,N,block_tor_exit,Russia
FW000012810,08-Aug-2026 07:47:23,LPT-11834,102.18.89.131,999.999.999.999,-5,3389,TCP,block,-11384689,6778984,SID965637,N,,unknown
FW000014793,03-Sep-2026 23:37:18,vdr-10592,10.115.41,11-125.115.87,8443,86121,udp,Allow,48985656,19805049,SID883630,0,MONITOR_DB_ACCESS,India
FW000013807,08-22-2026 01:39:08 AM,vdr-11482,999.999.999.999,22.101.161.111,445,135,UDP/17,Allow,16744803,NA,SID457291,no,ALLOW_WEB,
FW000018001,2026-09-09 00:55:55,VDR-11510,172-16.227.119,80.174.69.95,NA,135,tcp,deny,42538155,27097104,SID877938,False,DENY_TELNET,IN
FW000006943,2026-09-04T22:18:36,VDR-12602,UNKNOWN,182.160.40.28,1433,1433,6,BLOCK,17.5 MB,40701532,SID235804,False,allow_office_apps,IN
FW000029248,1786489612,WS-11469,192.168.82.,192.168.52.77,3389,80,6,PASS,8281482,14134226,SID394359,False,NA,CN
FW000002171,09-Aug-2026 02:32:37,,172.16.84.164,41.107.248.233.0,,8443,17,ALLOW,34713762,26167665,SID175267,N,ALLOW_WEB,US
FW000029395,19-Aug-2026 06:44:15,LPT-11326,999.999.999.999,192.168.88.125,-4,78230,TCP,PERMIT,NA,174.5 KB,,False,block_tor_exit,India
FW000005088,2026-08-11 05:51:55,WS-12614.corp.local,172.16.152.75,192.168.66.128,81801,,udp,pass,"21,171,041",14685671,SID327075,False,ALLOW_INTERNAL_DNS,India
FW000012060,2026-08-08 11:37:05,lpt-11504,UNKNOWN,20.209.185.126,3389,84225,TCP/6,permit,28844989,2581067,SID602173,N,DENY_TELNET,RU
FW000028695,,LPT-12007,172.16.11.113,192.168.224.153.0,8443,22,UDP/17,ALLOW,6911754,,SID719437,False,MONITOR_DB_ACCESS,RU
FW000008078,18-Aug-2026 00:40:26,lpt-10217,172.16.72.99,10.204.87,NA,68835,udp,permit,17717073,49969567,SID899674,False,UNKNOWN,
FW000020478,29/08/2026,VDR-10975,172.16.62.229,192.168.144.163,,53,udp,permit,"41,024,961",9172.39 KB,SID618935,False,DENY_TELNET,Russia
FW000022414,08-31-2026 05:53:24 PM,WS-10564,192.168.251.55.0,80.176.18.204,3306,22,icmp,deny,"39,229,547",24154011,SID762695,False,ALLOW_INTERNAL_DNS,US
FW000005616,09-09-2026 04:29:53 AM,VDR-12557,192.168.65.89,192.168.105.121,83050,,6,Allow,8717138,,NA,no,block_tor_exit,RU
FW000013847,07/08/2026,LPT-12427,999.999.999.999,999.999.999.999,NA,3389,UDP/17,permit,27660570,17799110,NA,False,BLOCK_EXTERNAL_RDP,
FW000010975,,LPT-12954.corp.local,192.168.13.92,220.208.35.25,22,,17,PERMIT,22724698,28699.28 KB,sid247951,N,,Russia
FW000029670,2026-08-12T03:31:56,vdr-10698,33.32.89.22,154.97.204.32,,94019,6,Allow,23346196,40015363,SID491762,False,allow_office_apps,CN
FW000016113,06/08/2026 22:37,VDR-10096,999.999.999.999,172.16.16.143,0,3389,6,pass,"491,584",21219116,SID581431,False,allow_office_apps,CN
FW000021049,08-20-2026 11:18:49 AM,VDR-11003,173.173.127.166,10.34.92,53,1433,TCP/6,pass,45374439,13247962,SID582156,N,ALLOW_INTERNAL_DNS,RU
FW000013445,27-Aug-2026 13:36:41,VDR-10069,192.168.53.123,10.148.58,22,3389,6,pass,41865054,1326218,SID431386,False,UNKNOWN,India
FW000013825,,VDR-11405,116.226.193.23,10.100.68,88754,25,6,PERMIT,39947219,46297.59 KB,sid554247,False,ALLOW_INTERNAL_DNS,India
FW000013377,1786264702,LPT-12974,164.135.154.80,45.37.74.39,,8080,tcp,drop,49346073,30254276,SID922464,False,MONITOR_DB_ACCESS,India
FW000010068,02/09/2026,ws-10832,172.16.200.,172.16.166.102.0,0,25,1,Allow,37045584,-3321322,SID871066,0,DENY_TELNET,ind
FW000009482,2026-08-05T23:52:48,WS-11422,10.186.186,999.999.999.999,22,NA,TCP,deny,41243668,3066491,SID378940,N,,ind
FW000002402,1785981817,WS-11530.corp.local,999.999.999.999,101.35.181.156,53,-3,udp,pass,11462724,10372327,SID406052,False,BLOCK_EXTERNAL_RDP,Russia
FW000008112,01/09/2026 07:45,LPT-11528,10.251.20,52.223.202.23,8443,25,17,PASS,21080147,NA,SID686234,False,allow_office_apps,RU
FW000012398,25/08/2026,WS-11743,167.154.140.188,172.16.25.9,1433,88803,UDP/17,pass,32721419,30012304,SID856328,False,NA,India
FW000021923,2026/08/13,lpt-11107,192.168.99.,,135,0,17,pass,"2,042,021",13.56 MB,SID776390,False,MONITOR_DB_ACCESS,Russia
FW000015703,2026-08-06 21:40:43,LPT-11978,25.170.9.47,UNKNOWN,25,-1,TCP,PERMIT,21096356,41008788,SID457253,False,ALLOW_WEB,
FW000011140,08-03-2026 08:08:48 AM,,192.168.195.59,145.47.197.164,53,NA,1,drop,34522.91 KB,,SID639377,False,block_tor_exit,unknown
FW000028327,02/08/2026 03:50,VDR-12451,10.228.235,19.76.246.81,3389,445,UDP/17,block,12391890,617716,NA,False,UNKNOWN,CN
FW000001703,2026-09-04 01:53:26,LPT-11818,164.181.249.99,172.16.60.32,NA,-3,TCP,pass,"706,772",13556745,SID400512,0,NA,China
FW000021404,08-10-2026 11:34:45 PM,ws-12680,25.122.167.59,22.113.107.92,3306,445,UDP,Allow,40415507,36402813,SID844652,False,ALLOW_WEB,China
FW000005642,09/08/2026 16:55,lpt-12787,10-89.68,10.85.203,-1,135,tcp,PASS,NA,45073525,NA,0,DENY_TELNET,RU
FW000024808,2026-08-20T13:13:17,LPT-10171,10.124.6,212.117.232.4,,135,TCP,BLOCK,36179799,470894,,False,BLOCK_EXTERNAL_RDP,
FW000001125,01-Aug-2026 07:59:09,LPT-12351,10.167.43,160-26.72.204,1433,135,6,drop,41991568,7948336,NA,False,allow_office_apps,CN
FW000004522,2026-09-03T01:53:06,WS-10408,116.81.97.,10.105.210,3389,53,TCP,PASS,"46,159,091",NA,NA,no,MONITOR_DB_ACCESS,unknown
FW000015078,2026-08-13 23:37:50,vdr-12338,10.132.151,172.16.125.193,-1,25,UDP/17,deny,34498573,6164803,SID612179,0,NA,China
FW000014440,2026-09-06T07:31:52,LPT-12702,221.235.132.241,192.168.187.152,0,443,TCP/6,Deny,280765,17421716,SID805422,False,BLOCK_EXTERNAL_RDP,China
FW000021145,01-Sep-2026 13:37:29,WS-10568,172.16.253.94,10.81.33,135,53,6,pass,18062555,-15307721,NA,N,NA,US
FW000013004,08/09/2026,VDR-11653,192.168.166.201,135.62.88.230,90391,,TCP/6,pass,11975536,39746574,SID667335,False,block_tor_exit,China
FW000019926,2026-08-30T03:11:35,,192.168.7.210,10.92.123,NA,445,tcp,permit,37360261,"7,862,855",SID576367,False,UNKNOWN,
FW000007765,2026/08/13,lpt-10822,999.999.999.999,10.13.164,NA,NA,udp,pass,33300251,19811723,SID113498,False,block_tor_exit,US
FW000022499,16/08/2026 22:37,WS-12668.corp.local,45.222.172.224,,87506,53,6,PASS,"42,303,976",2.88 MB,SID500205,False,BLOCK_EXTERNAL_RDP,IN
FW000009764,,WS-10344,UNKNOWN,192.168.29.69,135,NA,17,pass,,"34,689,569",SID-155212,False,BLOCK_EXTERNAL_RDP,RU
FW000023369,2026-08-26 08:38:35,LPT-12960,10.168.230,192.168.238.162,8443,8443,TCP/6,pass,302419,,,False,UNKNOWN,Russia
FW000009736,08-06-2026 08:20:49 AM,LPT-11656,61.1.126.180,68.97.80.213,443,53,17,ALLOW,4.96 MB,37612216,SID353709,False,UNKNOWN,India
FW000014159,20-Aug-2026 05:06:47,VDR-11142.corp.local,10.252.247,172.16.114.20,445,NA,TCP/6,pass,"24,931,869",31311892,SID909341,False,block_tor_exit,Russia
FW000018596,,WS_11132,192.168.169.165,192.168.183.246,445,53,6,pass,26716532,NA,SID213992,False,MONITOR_DB_ACCESS,India
FW000022675,,VDR-12367,10.132.54,10.21.213,25,135,17,pass,32889130,2518949,SID612448,False,,unknown
FW000011613,,VDR-12058,999.999.999.999,999.999.999.999,8080,22,TCP,Allow,NA,26918314,SID257467,False,ALLOW_INTERNAL_DNS,Russia
FW000003134,05/09/2026 15:31,WS-10393,999.999.999.999,10.87.199,135,3389,UDP/17,permit,17066070,29809703,SID705901,False,block_tor_exit,US
FW000004265,06/09/2026 18:58,VDR-11177.corp.local,134.249.26.104.0,18.201.69.155,1433,445,17,permit,NA,45667296,,False,allow_office_apps,CN
FW000015330,25/08/2026 18:18,lpt-11432,192.168.242.207,31.133.144.53,8443,53,TCP,PERMIT,NA,4876113,SID-689098,False,UNKNOWN,US
FW000007973,,LPT-10948,192.168.22.64,172.16.219.65,80,70118,TCP/6,ALLOW,16774527,-26269668,SID538205,False,block_tor_exit,unknown
FW000004678,,WS-12606,10.132.83,10.147.82,445,8443,tcp,permit,-49893035,3600666,SID742770,False,BLOCK_EXTERNAL_RDP,ind
FW000019132,2026/08/08,VDR-11888,195.64.210.,10-185.128,-4,22,UDP,PERMIT,NA,26808112,SID578908,False,BLOCK_EXTERNAL_RDP,India
FW000023201,08-16-2026 09:25:59 AM,,64.247.121.,172.16.197.17,53,135,icmp,pass,28959603,NA,SID552138,False,MONITOR_DB_ACCESS,India
FW000018492,08-05-2026 03:10:45 AM,VDR_10343,25.134.221.175,192.168.183.,8080,,TCP,ALLOW,29988722,39523726,sid236752,N,block_tor_exit,United States
FW000013321,,LPT-12755.corp.local,172-16.77.100,172-16.128.154,25,8080,TCP/6,deny,31976.08 KB,NA,SID589607,True,ALLOW_WEB,China
FW000024541,13-Aug-2026 19:59:56,LPT-12429,209.146.209.110,172.16.14.165,1433,3389,UDP,pass,27754691,31179927,SID337943,False,BLOCK_EXTERNAL_RDP,India
FW000016247,1788616157,VDR-11746,192.168.201.176,999.999.999.999,1433,443,tcp,drop,2783391,37547868,SID852800,False,BLOCK_EXTERNAL_RDP,CN
FW000011881,1787897511,LPT-12840,172.16.250.227,172.16.43.,25,8080,icmp,PASS,1952699,32156088,SID323076,False,DENY_TELNET,United States
FW000019419,08-24-2026 12:34:46 AM,lpt-11753,999.999.999.999,118-183.50.235,25,3306,tcp,pass,"4,468,835",16055118,SID919685,no,ALLOW_INTERNAL_DNS,Russia
FW000024660,02/08/2026,VDR-12450,UNKNOWN,10.156.234,8443,,UDP/17,pass,38050910,32422405,SID258354,False,MONITOR_DB_ACCESS,Russia
FW000007063,17/08/2026 23:42,WS-10045,196.140.230.48,172.16.169.186,3306,25,udp,PERMIT,"21,210,811",25813060,SID785409,False,BLOCK_EXTERNAL_RDP,unknown
FW000004664,1787512422,VDR-10735,10.228.74,148.52.140.215,445,8443,17,ALLOW,,"15,354,621",SID370907,False,ALLOW_INTERNAL_DNS,
FW000022501,2026-08-11 19:11:40,ws-11437,UNKNOWN,192.168.74.28,,80,tcp,deny,39348678,46295419,,0,UNKNOWN,unknown
FW000025655,08-24-2026 02:32:50 PM,LPT-11700,172.16.242.9,85.164.229.,,135,6,Allow,,22998468,NA,False,MONITOR_DB_ACCESS,
FW000002368,2026-08-07 02:19:18,WS-12242,172.16.84.102,95.148.139.182,72791,,17,PERMIT,-18502761,,sid573284,N,MONITOR_DB_ACCESS,India
FW000029247,2026-08-23T22:38:08,LPT-10981,192.168.66.4,172.16.187.21,3389,443,tcp,Allow,3.49 MB,NA,SID-120138,False,DENY_TELNET,
FW000009722,06/09/2026,LPT-10811,10.144.4,172.16.74.,,445,UDP/17,PASS,39738507,NA,SID574716,N,DENY_TELNET,
FW000013929,14-Aug-2026 00:57:04,VDR-12286,14.208.233.252,172.16.97.178,53,8443,tcp,deny,16749512,-29340983,SID675325,False,ALLOW_WEB,India
FW000023976,01/08/2026 03:20,VDR-10248,192.168.15.117,172.16.151.46,135,1433,tcp,Allow,33064561,41728034,SID239659,False,block_tor_exit,unknown
FW000016825,2026-08-28T20:35:51,WS-12537,,999.999.999.999,80,80,tcp,ALLOW,39087123,9954503,SID270330,False,block_tor_exit,unknown
FW000014307,2026/08/24,lpt-11714,78.21.47.71,10.4.81,3306,70992,17,pass,31663642,22087873,sid188004,False,ALLOW_INTERNAL_DNS,
FW000016143,,WS-12031,192.168.64.70,10.127.98,76995,443,TCP,Allow,,,SID156153,True,ALLOW_INTERNAL_DNS,RU
FW000028112,08-04-2026 10:50:22 AM,LPT-11181.corp.local,62.0.109.196,10.114.202,135,NA,TCP/6,permit,45874142,-22098105,SID493779,True,MONITOR_DB_ACCESS,RU
FW000029965,,LPT_10133,201.194.25.37,999.999.999.999,53,445,6,permit,"7,983,888",33.22 MB,SID638123,N,NA,
FW000018825,08-27-2026 09:34:20 PM,,192.168.142.10,192.168.21.,8443,25,6,BLOCK,-11944843,NA,,yes,ALLOW_INTERNAL_DNS,IN
FW000012885,2026-08-18T02:41:36,WS-11269,27.206.219.205.0,27.56.124.221,445,3389,TCP/6,permit,4998713,22256037,SID324374,no,allow_office_apps,RU
FW000015402,,LPT-11484,23.77.1.11,189.220.251.195,88887,80,TCP,pass,-43534462,"36,089,217",,False,MONITOR_DB_ACCESS,unknown
FW000028971,2026/08/08,LPT-10651,10.151.124.,214.211.159.127,3306,135,TCP/6,PASS,25347440,"34,617,637",SID692987,False,UNKNOWN,United States
FW000014311,2026-09-07 03:59:01,WS-10946,188-176.22.43,219.24.186.177,8443,53,6,permit,46607032,36582237,SID939765,False,block_tor_exit,unknown
FW000019449,08-15-2026 12:18:08 PM,LPT-10548,172.16.181.27,172.16.169.172,1433,1433,1,PERMIT,6.83 MB,47.49 MB,SID-693299,False,MONITOR_DB_ACCESS,ind
FW000024791,11/08/2026,,UNKNOWN,10-88.169,443,1433,UDP/17,Allow,"6,059,056",30280.56 KB,SID808800,False,ALLOW_INTERNAL_DNS,United States
FW000017609,05/08/2026 09:09,LPT-10200,172.16.228.53,10.8.20,135,8443,TCP/6,permit,46760487,35499349,SID281790,False,BLOCK_EXTERNAL_RDP,ind
FW000001491,2026-08-07T02:07:15,VDR-10069,72.196.11.77,10.227.228,75018,445,TCP/6,Allow,41234733,-46892277,SID584432,False,,CN
FW000018977,2026-08-02T05:56:54,WS-11897,192.168.34.72,136.54.28.148,445,8080,TCP/6,pass,"4,171,017",6814631,SID445906,False,ALLOW_WEB,RU
FW000003248,06-Aug-2026 18:44:52,VDR-11264,172.16.30.172,10.85.37,,-1,1,Allow,2832372,7.9 MB,NA,no,,India
FW000006850,2026/08/14,VDR-12222,UNKNOWN,75.28.13.,8080,445,6,PERMIT,"36,178,916",9893119,SID341606,N,UNKNOWN,RU
FW000021965,08-07-2026 01:59:37 PM,VDR-12458,UNKNOWN,,NA,,6,Allow,26973.59 KB,13166557,SID-786927,False,UNKNOWN,United States
FW000001426,09/08/2026,ws-10727,125.214.91.54,10.57.158,53,25,TCP/6,PERMIT,"44,323,975","9,666,417",sid417323,False,DENY_TELNET,United States
FW000022513,2026-08-28 02:03:07,lpt-10651,74.99.112.,10-246.37,445,NA,TCP/6,PERMIT,,31767202,SID382043,False,MONITOR_DB_ACCESS,unknown
FW000023819,22-Aug-2026 00:41:07,WS-11049,74.204.100.228,UNKNOWN,135,1433,udp,pass,32376737,"27,654,999",SID890800,False,allow_office_apps,US
FW000002692,27/08/2026 20:27,WS-11733,10.21.63,108.124.110.224,,3306,udp,pass,6397809,-24510127,SID270697,True,allow_office_apps,
FW000021540,,VDR-11632,193.144.45.226,191.176.201.143,53,8443,tcp,ALLOW,12451977,27438562,SID960309,False,block_tor_exit,
FW000020967,12/08/2026 02:58,LPT-12425,172.16.103.94,UNKNOWN,-5,22,6,DROP,27478850,"18,075,079",SID454634,N,block_tor_exit,unknown
FW000010442,08-Aug-2026 12:47:00,WS-10706,10.144.80,UNKNOWN,8080,445,UDP/17,ALLOW,-43410104,-19198503,SID145215,0,BLOCK_EXTERNAL_RDP,RU
FW000028830,1788884317,LPT-12259,192.168.110.101,25.111.147.13,135,76123,TCP/6,pass,47993.01 KB,10318619,SID383999,False,,India
FW000025697,,LPT-12609,10.116.117,10-35.38,80981,80,tcp,permit,26794055,2169759,,False,ALLOW_INTERNAL_DNS,United States
FW000006844,2026/08/12,LPT-12792,38.119.91.38,999.999.999.999,80,1433,TCP/6,permit,NA,NA,SID834095,False,UNKNOWN,China
FW000016623,,LPT-11274,,160.122.103.55.0,8080,80,17,Allow,"14,095,255",14817652,NA,no,,China
FW000013086,2026-08-23 12:05:20,LPT-11369,192.168.100.156.0,10.142.178,443,,TCP,BLOCK,4.44 MB,35591438,SID744298,False,DENY_TELNET,United States
FW000015009,2026-08-22T08:52:28,LPT-12508,UNKNOWN,,91202,80806,tcp,PERMIT,35682381,NA,SID-397582,1,ALLOW_WEB,
FW000008573,21-Aug-2026 03:32:12,LPT-10931,10.22.198.,192.168.85.185,99288,0,UDP/17,Allow,9799946,4473746,SID306082,False,MONITOR_DB_ACCESS,India
FW000009149,24/08/2026,VDR-12880,UNKNOWN,192.168.103.168,3306,,UDP/17,BLOCK,"27,843,493",49880433,NA,N,UNKNOWN,ind
FW000010814,,WS-11968,192.168.60.211,192.168.183.223,-1,80,tcp,drop,21616628,"10,773,003",NA,0,ALLOW_WEB,
FW000026623,07-Sep-2026 23:13:30,WS_12633,172-16.137.84,126.125.173.196,80,,TCP,permit,"36,727,763",2042341,sid698263,False,NA,CN
FW000009553,1787735131,LPT-10987,142.172.39.55,144.28.142.,8443,22,tcp,Allow,4999612,NA,,N,NA,Russia
FW000003197,09-04-2026 06:03:45 AM,,UNKNOWN,159.34.144.214.0,135,443,udp,permit,,21327809,NA,False,ALLOW_WEB,United States
FW000014501,03-Aug-2026 00:01:19,ws-12213,145.191.92.,172.16.168.,,,tcp,Allow,28715.95 KB,"15,987,516",SID431374,False,ALLOW_INTERNAL_DNS,unknown
FW000000487,08-08-2026 02:39:10 AM,WS-10694,172.16.95.79,192.168.67.,53,,TCP,ALLOW,NA,11476440,SID566414,False,UNKNOWN,ind
FW000015909,2026-08-06 16:29:01,LPT-10475,172.17.64.121,10.96.235.,3389,53,TCP,deny,14482806,46272.0 KB,SID179291,False,,RU
FW000000371,1788499582,VDR_10285,177.232.7.58,220.124.184.45.0,80284,1433,tcp,Deny,44113581,1368.96 KB,SID344078,False,ALLOW_INTERNAL_DNS,US
FW000000784,2026-09-03 21:51:41,LPT-10616.corp.local,192.168.47.,134.164.109.161,135,443,UDP,permit,32098944,"30,194,149",SID887885,no,DENY_TELNET,US
FW000022576,,VDR-10533.corp.local,999.999.999.999,51.10.177.37,,,UDP/17,block,"31,465,648",26362.78 KB,SID502077,False,UNKNOWN,US
FW000006383,01/08/2026,LPT-12331,10.56.178.0,172.73.76.131,25,445,TCP/6,DROP,21468716,"47,923,149",SID117625,no,allow_office_apps,
FW000024799,2026-08-28 12:01:01,LPT-10133,205.32.174.148,155.89.80.27,,25,TCP,Allow,5757.28 KB,14467746,SID539462,0,MONITOR_DB_ACCESS,US
FW000025135,03-Aug-2026 09:38:23,VDR-10712,192.168.25.26,10.0.152,443,80,tcp,ALLOW,3059.34 KB,18216680,SID617238,False,NA,RU
FW000019623,06/09/2026 11:17,VDR-11946,10.61.245,UNKNOWN,3389,86525,UDP,PASS,41305875,-35959753,SID752659,N,DENY_TELNET,unknown
FW000016683,08-30-2026 08:02:59 PM,VDR-12886,UNKNOWN,42.60.168.142,3389,445,TCP,ALLOW,,19.11 MB,SID914721,N,block_tor_exit,United States
FW000017258,17-Aug-2026 02:29:21,LPT-11890.corp.local,192.168.243.237,192.168.108.9,8443,8080,6,PASS,46804990,47855103,,0,MONITOR_DB_ACCESS,RU
FW000016530,1787056031,LPT-11818,192.168.65.166,188.255.116.131,-5,8080,17,permit,45824862,36513827,,False,BLOCK_EXTERNAL_RDP,Russia
FW000002048,11/08/2026,LPT-12739,,121.166.185.1,25,0,UDP/17,block,793.12 KB,28795253,SID852374,False,ALLOW_WEB,ind
FW000000105,2026-09-08 06:05:55,VDR-10353,144.77.91.120,192.168.58.125,80,53,tcp,Allow,33379.98 KB,28568839,SID911885,False,block_tor_exit,unknown
FW000023395,2026-08-13T21:02:23,LPT_11753,192.168.253.114.0,,135,22,TCP/6,DENY,11145547,43503292,SID178588,True,allow_office_apps,CN
FW000018300,1788936064,WS-12996,154.121.253.,192.168.48.222,0,135,udp,PERMIT,26925.79 KB,1152898,SID354680,True,ALLOW_INTERNAL_DNS,unknown
FW000013267,2026-08-08 10:22:49,VDR-11964,172.16.70.151,97.188.135.148,8443,8080,tcp,pass,10580.3 KB,"178,694",SID252485,False,block_tor_exit,
FW000005685,2026/08/24,VDR-10329,172.16.122.232,209.104.206.56,NA,53,UDP/17,PERMIT,25999745,"35,902,888",sid888781,False,block_tor_exit,unknown
FW000003633,19/08/2026 00:56,LPT-11409,127.37.113.74,10.89.60,-3,1433,6,pass,1983.14 KB,44.92 MB,NA,0,ALLOW_WEB,India
FW000016494,2026-09-01 21:51:40,LPT-10289,10.218.153,32.177.201.197,8080,22,17,pass,"9,677,237",41945017,SID-864494,N,block_tor_exit,Russia
FW000013090,2026-09-03T18:56:19,ws-12999,172.16.25.132,10.96.185,8080,80,TCP/6,PERMIT,15903604,37349.98 KB,SID163005,False,NA,ind
FW000015894,06/09/2026 09:09,VDR-10761,10.33.36,134.103.222.184,80,135,6,PASS,47018823,36793726,sid274899,False,NA,
FW000011657,16-Aug-2026 04:08:31,VDR-12367,196.170.235.185,51.141.36.165,1433,135,6,PASS,25357933,11522072,,False,ALLOW_WEB,United States
FW000018523,2026/09/08,WS-11828,130.252.14.155,UNKNOWN,3389,NA,6,permit,35.59 MB,32780124,SID727761,False,UNKNOWN,United States
FW000024514,1787432036,VDR-12775,10.196.50,,443,-5,TCP/6,PASS,36533634,26067405,SID453438,False,NA,US
FW000027290,2026/08/28,WS-10714,,178.38.62.193,,22,TCP,PERMIT,20528565,21564244,SID567168,True,UNKNOWN,
FW000012664,15-Aug-2026 13:12:03,vdr-12129,UNKNOWN,51.20.139.187,3389,NA,tcp,Allow,"23,792,877",5276977,SID352372,False,DENY_TELNET,IN
FW000000670,02/09/2026 10:44,VDR-11855,172.16.66.206,59.126.87.,25,443,6,PASS,30744116,26.31 MB,SID378001,False,BLOCK_EXTERNAL_RDP,ind
FW000029085,08-22-2026 07:48:54 PM,LPT-10025,172.16.168.242,192.168.218.169,-3,445,icmp,PASS,30768456,41073838,SID272672,False,BLOCK_EXTERNAL_RDP,United States
FW000020975,15/08/2026 12:53,LPT_11070,47.118.157.42,192.168.111.181,135,135,udp,BLOCK,28.94 MB,6474591,SID486150,False,,China
FW000024877,1787847692,LPT-10092,10.86.31,42.228.226.40,443,8443,tcp,PASS,NA,26519.47 KB,sid430664,N,UNKNOWN,ind
FW000029650,2026-08-01 03:25:22,,,105.118.50.218,8080,1433,UDP,pass,48479388,30639336,SID231116,True,,China
FW000029434,08-16-2026 10:27:08 PM,LPT_11025,10.203.206.0,172.16.159.96,3306,135,tcp,PERMIT,30503254,3352046,SID649582,0,ALLOW_INTERNAL_DNS,US
FW000011635,27/08/2026,WS-12809,192.168.66.1.0,35.98.199.200.0,135,NA,TCP,permit,17485333,37135524,sid743450,False,allow_office_apps,China
FW000001440,25/08/2026,LPT-10441,95.139.152.150,71.189.25.165,85786,-2,TCP/6,block,43009424,37463704,SID112542,False,BLOCK_EXTERNAL_RDP,China
FW000011040,09/09/2026 19:31,LPT-11321,191.37.86.103,10.26.125.0,0,83191,icmp,PERMIT,NA,,SID428783,no,allow_office_apps,IN
FW000028659,28-Aug-2026 22:48:30,VDR-12487,10-42.22,,22,22,6,PERMIT,15178862,28707259,SID449501,False,NA,Russia
FW000003950,02-Aug-2026 23:00:32,LPT-10939,112.122.221.68,,3389,445,TCP/6,PASS,-27902237,7992944,SID301012,N,DENY_TELNET,IN
FW000004812,08/09/2026,VDR-11056.corp.local,999.999.999.999,192.168.192.83,25,NA,tcp,Allow,NA,"13,675,801",sid883105,False,MONITOR_DB_ACCESS,
FW000003259,08-05-2026 08:34:06 AM,VDR_11632,211.244.125.55,172.16.232.227,8080,22,UDP,PERMIT,"17,852,278",-47130272,NA,N,DENY_TELNET,India
FW000024374,,LPT-10199,57.231.8.81,999.999.999.999,NA,443,udp,BLOCK,,5.52 MB,SID904448,False,ALLOW_INTERNAL_DNS,US
FW000019371,20-Aug-2026 08:27:27,VDR-12656,10-179.135,10.35.247.,,53,TCP/6,PERMIT,19261231,NA,SID353432,False,ALLOW_WEB,CN
FW000021502,25/08/2026,VDR-11991,999.999.999.999,10.118.113,443,67121,6,ALLOW,6453519,3130936,SID743189,False,UNKNOWN,India
FW000021986,1786779180,WS-11137,199.114.114.99,UNKNOWN,445,135,6,permit,28.57 MB,13829318,SID390464,False,ALLOW_INTERNAL_DNS,Russia
FW000014419,1786122731,VDR-11527,192.168.39.121.0,192.168.10.135,22,135,TCP,PERMIT,"15,458,899",45805.21 KB,SID712702,N,BLOCK_EXTERNAL_RDP,ind
FW000016058,07/09/2026 12:40,VDR-12861,,10.182.218,445,80,TCP/6,permit,3617289,41695512,SID785816,yes,allow_office_apps,India
FW000029035,2026-08-11T07:20:52,LPT-11960,129.200.13.194,UNKNOWN,135,22,ICMP,drop,7892352,34.24 MB,SID666045,False,MONITOR_DB_ACCESS,United States
FW000007333,,VDR_11669,203.158.155.247.0,20.181.209.,NA,135,TCP/6,pass,19257776,-20141424,SID481917,False,NA,China
FW000001565,21/08/2026,LPT_11156,172.16.10.164,UNKNOWN,1433,80,tcp,ALLOW,"35,788,333",48760.14 KB,NA,False,UNKNOWN,US
FW000018219,2026/08/11,WS-10307,10.214.169,178.58.13.233,99465,-5,TCP,permit,39182527,,SID186111,False,NA,
FW000025116,2026-09-01 22:34:14,VDR-12856,147-127.199.189,,80,-4,6,permit,18456696,39500.93 KB,SID983006,False,NA,
FW000014923,2026/08/16,LPT-11554.corp.local,91.238.181.32.0,172.16.78.,8080,-2,TCP,Allow,-24370793,4233845,SID-122977,False,block_tor_exit,ind
FW000011761,2026-08-17T20:20:01,VDR-10457,10.64.5.0,,86568,443,6,permit,35321858,18866265,SID825906,N,DENY_TELNET,RU
FW000009966,2026/08/12,WS_11380,192.168.219.124,67.204.91.254,NA,53,17,deny,28228.95 KB,43834645,SID551883,False,BLOCK_EXTERNAL_RDP,India
FW000016806,2026-09-03 15:20:55,LPT_12301,UNKNOWN,172.16.131.64,25,,TCP,permit,34971243,21196.44 KB,SID789943,False,DENY_TELNET,ind
